AAId,AId,BId,RId,SId,Date
1770851,495075,null,1,1,6/2/19
1770924,222838,null,1,1,5/25/19
1771077,625820,null,1,1,5/25/19
1771115,280988,null,3,1,5/30/19
1771138,680725,null,2,1,5/30/19
1771283,109612,null,2,1,5/29/19
1771297,655075,null,3,1,5/29/19
1771304,833640,null,1,1,6/2/19
1771604,791159,null,1,1,6/2/19
1772450,560822,null,1,1,4/29/19
1772479,107947,null,1,1,6/17/19
1773071,24122,null,1,1,5/29/19
1773107,735688,null,1,1,6/19/19
1773133,587778,null,3,1,4/29/19
1774623,737059,null,1,1,5/25/19
1774695,742486,null,1,1,5/25/19
1774980,736680,null,3,1,5/30/19
1775244,465126,null,2,1,6/2/19
1775840,579763,null,1,1,5/30/19
1775868,107202,null,1,1,6/2/19
1775993,657582,null,3,1,5/29/19
1776082,609539,null,1,1,5/29/19
1776107,794826,null,2,1,6/2/19
1776147,387814,null,1,1,6/19/19
1776204,298045,null,2,1,5/29/19
1776368,673651,null,2,1,6/19/19
1776574,33487,null,2,1,5/25/19
1777085,697150,null,2,1,5/30/19
1777188,164773,null,1,1,5/30/19
1777282,38575,null,2,1,6/17/19
1777456,152850,null,1,1,6/17/19
1777516,166784,null,2,1,6/2/19
1777571,583161,null,1,1,5/30/19
1777955,836318,null,1,1,6/18/19
1778124,839573,null,1,1,6/2/19
1778479,832607,null,1,1,6/19/19
1778768,547187,null,1,1,5/29/19
1778930,93553,null,1,1,5/30/19
1779223,708619,null,2,1,5/30/19
1780045,666080,null,1,1,6/2/19
1780229,683351,null,2,1,4/29/19
1780254,500542,null,1,1,4/29/19
1780396,787677,null,1,1,4/29/19
1780463,86740,null,1,1,6/18/19
1780750,223183,null,1,1,4/29/19
1781147,851960,null,1,1,4/29/19
1781202,849356,null,1,1,5/29/19
1781570,547255,null,1,1,5/30/19
1782001,794801,null,2,1,4/29/19
1782031,858904,null,1,1,6/18/19
1782265,355226,null,1,1,6/18/19
1782487,508662,null,1,1,6/19/19
1782505,833754,null,1,1,6/18/19
1782530,837977,null,1,1,6/19/19
1782615,249462,null,1,1,6/19/19
1782775,69241,null,1,1,6/17/19
1782802,657178,null,3,1,6/18/19
1782957,214842,null,3,1,6/17/19
1782972,745383,null,1,1,6/18/19
1782998,130199,null,1,1,6/2/19
1783079,769895,null,2,1,6/18/19
1783129,750787,null,2,1,6/2/19
1783176,157696,null,1,1,6/17/19
1783242,652886,null,1,1,6/18/19
1783459,404909,null,1,1,4/29/19
1784052,476035,null,2,1,6/18/19
1785071,309995,null,1,1,6/17/19
1785291,737269,null,3,1,6/17/19
1785305,709056,null,2,1,5/30/19
1785439,780679,null,1,1,6/17/19
1785633,407624,null,2,1,5/30/19
1785671,17526,null,2,1,6/17/19
1785788,522785,null,1,1,6/2/19
1785850,294192,null,2,1,6/17/19
1785907,248179,null,1,1,6/2/19
1786020,412283,null,2,1,6/17/19
1786030,294089,null,2,1,6/17/19
1786504,228363,null,2,1,5/29/19
1786670,842988,null,1,1,6/19/19
1786845,689252,null,2,1,6/18/19
1786919,810844,null,1,1,5/29/19
1786943,327626,null,1,1,5/29/19
1787207,758453,null,1,1,5/30/19
1787480,63646,null,2,1,4/29/19
1787586,269484,null,2,1,6/17/19
1787649,711724,null,2,1,4/29/19
1787668,707625,null,2,1,5/30/19
1787715,822202,null,1,1,5/29/19
1788053,31590,null,1,1,6/17/19
1788345,183047,null,1,1,6/2/19
1788432,818997,null,1,1,6/17/19
1788513,526529,null,1,1,5/30/19
1788621,601779,null,1,1,4/29/19
1789593,253720,null,2,1,6/17/19
1789796,43876,null,2,1,4/29/19
1789907,817625,null,1,1,6/2/19
1789972,731669,null,1,1,5/29/19
1790260,556263,null,1,1,6/2/19
1790279,564665,null,1,1,5/30/19
1790474,705242,null,1,1,4/29/19
1790572,391215,null,1,1,6/2/19
1790611,531256,null,1,1,6/2/19
1791004,33294,null,2,1,6/17/19
1791169,131113,null,2,1,5/25/19
1791243,582577,null,3,1,4/29/19
1791467,394924,null,1,1,4/29/19
1791632,722569,null,2,1,6/2/19
1791929,612926,null,1,1,5/29/19
1792501,225173,null,2,1,6/18/19
1792687,510434,null,1,1,5/30/19
1793074,500209,null,1,1,4/29/19
1793132,154969,null,1,1,5/25/19
1793246,184969,null,1,1,5/25/19
1793400,520684,null,1,1,4/29/19
1793451,70686,null,1,1,5/25/19
1793459,127040,null,1,1,5/25/19
1793911,763986,null,1,1,6/18/19
1794129,622373,null,1,1,5/25/19
1794280,475507,null,1,1,5/30/19
1794480,265486,null,2,1,6/17/19
1794596,258717,null,2,1,6/17/19
1794770,55754,null,1,1,6/18/19
1794967,504127,null,1,1,4/29/19
1794979,831137,null,2,1,4/29/19
1795417,305386,null,2,1,6/19/19
1795485,638351,null,1,1,4/29/19
1795878,546235,null,1,1,4/29/19
1796670,153803,null,1,1,5/25/19
1796726,95673,null,1,1,4/29/19
1796756,854151,null,1,1,4/29/19
1796891,517870,null,2,1,6/19/19
1796930,761667,null,1,1,6/18/19
1797753,732717,null,2,1,6/18/19
1797768,224819,null,2,1,6/2/19
1797856,707979,null,1,1,5/30/19
1797865,608089,null,1,1,5/30/19
1798186,394823,null,1,1,5/30/19
1798340,247389,null,1,1,6/18/19
1798538,351042,null,1,1,5/29/19
1798783,30277,null,1,1,6/2/19
1798833,839125,null,1,1,5/29/19
1798933,857009,null,1,1,5/29/19
1799046,490717,null,2,1,4/29/19
1799367,110289,null,1,1,6/17/19
1799517,711804,null,2,1,5/30/19
1799591,249991,null,1,1,6/17/19
1799642,533435,null,1,1,5/30/19
1799731,640512,null,1,1,6/18/19
1799909,237866,null,2,1,5/30/19
1800768,548168,null,1,1,5/25/19
1801033,670796,null,2,1,6/18/19
1801119,128988,null,1,1,5/25/19
1801530,806291,null,1,1,6/2/19
1801613,717935,null,2,1,6/19/19
1801628,255212,null,1,1,6/19/19
1801963,726905,null,1,1,6/19/19
1802136,363939,null,1,1,5/30/19
1802507,480268,null,1,1,5/30/19
1802554,715255,null,2,1,6/19/19
1802954,637311,null,1,1,5/30/19
1802977,503092,null,1,1,5/30/19
1803002,700945,null,2,1,6/19/19
1803739,311071,null,1,1,5/30/19
1804029,657406,null,1,1,4/29/19
1804093,553515,null,1,1,4/29/19
1804253,646511,null,1,1,4/29/19
1804529,360040,null,1,1,6/19/19
1804650,326396,null,1,1,4/29/19
1805074,836209,null,1,1,6/19/19
1805387,482306,null,1,1,4/29/19
1805704,257127,null,2,1,5/30/19
1805810,448805,null,1,1,6/19/19
1805829,106745,null,1,1,5/25/19
1805981,498689,null,1,1,5/25/19
1806126,388880,null,1,1,4/29/19
1806853,657326,null,1,1,5/30/19
1807050,167055,null,2,1,6/19/19
1807422,499668,null,1,1,5/30/19
1807500,700360,null,1,1,5/25/19
1807511,577534,null,3,1,5/25/19
1807619,773473,null,2,1,5/25/19
1808191,105007,null,1,1,5/30/19
1808195,559231,null,3,1,5/30/19
1808200,605410,null,3,1,5/30/19
1808375,666092,null,1,1,5/30/19
1808454,387214,null,1,1,6/19/19
1808843,661854,null,1,1,5/30/19
1809987,65741,null,2,1,5/29/19
1810162,155163,null,1,1,4/29/19
1810629,701871,null,1,1,6/19/19
1810767,293666,null,2,1,5/29/19
1810836,730912,null,1,1,5/30/19
1811450,153022,null,1,1,5/29/19
1811662,348540,null,1,1,6/19/19
1811727,339854,null,1,1,6/17/19
1811853,92657,null,1,1,6/18/19
1812174,456340,null,1,1,6/2/19
1812194,523224,null,1,1,5/29/19
1812206,701224,null,2,1,6/18/19
1812736,743733,null,3,1,5/30/19
1813047,129149,null,1,1,6/18/19
1813134,796380,null,1,1,6/18/19
1813189,562214,null,3,1,4/29/19
1813293,49953,null,2,1,6/19/19
1813854,773840,null,2,1,6/2/19
1813993,678481,null,2,1,4/29/19
1814117,626227,null,2,1,6/2/19
1814254,84068,null,1,1,6/19/19
1814460,694236,null,2,1,6/17/19
1814477,211339,null,1,1,6/17/19
1814497,770202,null,1,1,4/29/19
1814774,860997,null,1,1,5/29/19
1814924,663797,null,3,1,6/19/19
1815306,771551,null,1,1,5/30/19
1815397,472953,null,1,1,4/29/19
1815508,855920,null,1,1,5/29/19
1815732,723538,null,1,1,5/29/19
1815831,781317,null,3,1,4/29/19
1815842,55610,null,1,1,4/29/19
1815909,81853,null,1,1,5/29/19
1816095,700062,null,2,1,4/29/19
1816255,287379,null,3,1,5/29/19
1816370,732872,null,1,1,6/19/19
1816662,526457,null,1,1,5/30/19
1816693,683346,null,2,1,6/18/19
1816752,636145,null,1,1,6/19/19
1816852,473095,null,1,1,5/30/19
1816918,693754,null,2,1,6/17/19
1816980,150026,null,1,1,6/17/19
1817160,497520,null,1,1,6/19/19
1817176,691074,null,1,1,4/29/19
1817183,773706,null,1,1,4/29/19
1817413,767664,null,2,1,5/30/19
1817854,701814,null,1,1,6/19/19
1817894,734109,null,2,1,5/30/19
1818290,648315,null,3,1,6/17/19
1818638,18080,null,1,1,5/30/19
1818657,795678,null,1,1,6/17/19
1819043,14806,null,0,1,4/29/19
1819221,278405,null,2,1,6/17/19
1819311,67750,null,2,1,4/29/19
1819486,9283,null,2,1,4/29/19
1819514,322825,null,2,1,4/29/19
1819786,828362,null,1,1,6/17/19
1820292,771474,null,2,1,5/30/19
1820486,754736,null,2,1,6/18/19
1820653,66776,null,1,1,5/30/19
1821448,610489,null,1,1,5/30/19
1821463,382230,null,2,1,4/29/19
1821467,683995,null,2,1,6/2/19
1821508,107157,null,1,1,6/18/19
1821723,644753,null,1,1,6/2/19
1821729,644788,null,1,1,6/2/19
1822049,503677,null,2,1,6/17/19
1822192,551950,null,1,1,6/19/19
1822381,493355,null,2,1,6/19/19
1822411,550856,null,1,1,5/30/19
1822515,154626,null,2,1,6/19/19
1822798,82746,null,1,1,5/30/19
1823032,80702,null,1,1,6/19/19
1823562,30278,null,0,1,5/30/19
1823653,54437,null,1,1,5/30/19
1823814,749908,null,1,1,4/29/19
1823827,249141,null,1,1,4/29/19
1823855,354848,null,1,1,6/19/19
1824106,207018,null,1,1,5/29/19
1824194,123332,null,1,1,6/2/19
1824334,622243,null,1,1,5/29/19
1824511,157756,null,1,1,6/18/19
1824856,613623,null,1,1,6/17/19
1824926,532216,null,2,1,6/18/19
1825170,841014,null,1,1,5/29/19
1825474,51469,null,1,1,6/17/19
1825480,736950,null,1,1,6/17/19
1825641,180382,null,2,1,6/17/19
1825954,550661,null,1,1,6/17/19
1826362,590648,null,1,1,4/29/19
1826495,452229,null,1,1,4/29/19
1826653,671872,null,1,1,6/18/19
1826923,613385,null,1,1,5/29/19
1826939,569778,null,2,1,5/29/19
1826992,507339,null,2,1,4/29/19
1827068,260565,null,2,1,5/29/19
1827069,627631,null,3,1,5/29/19
1827234,298040,null,2,1,6/17/19
1827585,836075,null,2,1,6/2/19
1827731,666066,null,1,1,6/19/19
1827858,148544,null,1,1,6/2/19
1827899,106565,null,1,1,6/2/19
1827959,155508,null,1,1,6/2/19
1828570,602928,null,1,1,6/18/19
1829149,613750,null,1,1,5/30/19
1829260,696173,null,2,1,6/19/19
1829481,474107,null,2,1,6/18/19
1829552,210908,null,3,1,6/17/19
1829633,762581,null,1,1,5/30/19
1829639,763343,null,1,1,5/30/19
1829876,238411,null,2,1,6/19/19
1829962,173643,null,1,1,5/29/19
1830181,13078,null,1,1,6/19/19
1830469,610442,null,1,1,5/30/19
1830491,581806,null,1,1,6/2/19
1830624,550527,null,1,1,6/2/19
1830767,484674,null,1,1,6/2/19
1830819,608853,null,1,1,6/2/19
1831126,30944,null,1,1,6/2/19
1831253,774810,null,1,1,5/30/19
1831546,767361,null,2,1,6/2/19
1831901,449989,null,2,1,5/29/19
1832079,540175,null,1,1,5/29/19
1832283,798206,null,1,1,5/30/19
1832340,30403,null,1,1,5/30/19
1832355,387162,null,1,1,5/30/19
1832422,242197,null,1,1,5/29/19
1832523,146262,null,1,1,6/2/19
1833275,555348,null,2,1,5/30/19
1833524,648028,null,3,1,5/29/19
1833539,488104,null,1,1,6/2/19
1833874,846368,null,1,1,6/2/19
1833937,620429,null,1,1,6/19/19
1833990,273024,null,2,1,5/30/19
1834382,379104,null,1,1,6/19/19
1834478,657843,null,1,1,6/2/19
1834594,525843,null,1,1,6/19/19
1834761,376518,null,1,1,6/2/19
1835098,762111,null,2,1,6/2/19
1835410,149846,null,1,1,4/29/19
1835592,500557,null,1,1,5/29/19
1835906,504103,null,1,1,5/29/19
1835927,710623,null,2,1,6/18/19
1835971,526522,null,1,1,6/19/19
1835974,572904,null,1,1,6/19/19
1836077,719382,null,1,1,5/29/19
1836105,287303,null,3,1,6/17/19
1836264,64226,null,2,1,6/17/19
1836315,816541,null,1,1,5/29/19
1836511,353207,null,1,1,6/17/19
1836518,269637,null,2,1,5/25/19
1836785,166577,null,2,1,5/25/19
1836937,565451,null,2,1,6/19/19
1837026,740459,null,2,1,5/29/19
1837374,39568,null,2,1,5/25/19
1837460,152615,null,1,1,5/29/19
1837922,365647,null,1,1,5/29/19
1838258,651466,null,3,1,6/2/19
1838415,256152,null,2,1,6/17/19
1838765,677221,null,1,1,5/29/19
1839023,756370,null,2,1,6/19/19
1839026,680225,null,1,1,6/19/19
1839223,679454,null,1,1,5/30/19
1839672,60711,null,1,1,5/30/19
1839888,386352,null,2,1,4/29/19
1840034,490366,null,1,1,6/2/19
1840520,713434,null,2,1,6/18/19
1840840,132723,null,1,1,6/18/19
1840869,287846,null,3,1,6/2/19
1840884,691959,null,2,1,6/18/19
1841135,133470,null,2,1,5/29/19
1841311,532859,null,1,1,6/18/19
1841442,807269,null,1,1,6/2/19
1841710,603294,null,1,1,4/29/19
1841732,857792,null,1,1,4/29/19
1841821,748826,null,2,1,6/2/19
1842068,506147,null,1,1,4/29/19
1842089,495188,null,1,1,6/2/19
1842809,338176,null,2,1,5/29/19
1842822,780658,null,1,1,6/18/19
1843408,623183,null,1,1,5/29/19
1843754,85324,null,1,1,4/29/19
1843866,30278,null,0,1,6/19/19
1843873,150288,null,2,1,6/18/19
1843917,86828,null,1,1,4/29/19
1844044,145644,null,1,1,6/18/19
1844061,130708,null,1,1,4/29/19
1844546,740275,null,2,1,4/29/19
1844971,36931,null,1,1,6/17/19
1845100,502626,null,1,1,4/29/19
1845232,749190,null,2,1,5/30/19
1845242,393608,null,1,1,6/17/19
1845258,767046,null,1,1,5/30/19
1845353,829093,null,1,1,6/17/19
1846194,679490,null,1,1,6/19/19
1846242,795963,null,1,1,6/18/19
1846484,833609,null,1,1,6/18/19
1847039,663030,null,1,1,4/29/19
1847175,36906,null,2,1,6/17/19
1847336,587234,null,1,1,4/29/19
1847356,828814,null,1,1,6/19/19
1847908,547860,null,1,1,6/19/19
1848604,371558,null,2,1,5/25/19
1848641,671323,null,2,1,5/29/19
1848946,795922,null,1,1,6/18/19
1849270,10413,null,2,1,6/18/19
1849283,499039,null,1,1,6/18/19
1849772,611205,null,1,1,6/17/19
1849892,667489,null,1,1,6/17/19
1850246,682221,null,1,1,6/19/19
1850347,622613,null,1,1,4/29/19
1850969,402316,null,1,1,6/18/19
1851063,327362,null,1,1,6/18/19
1851928,829885,null,1,1,6/17/19
1852318,769771,null,2,1,5/29/19
1852667,181023,null,2,1,4/29/19
1852734,250520,null,1,1,6/2/19
1852812,488875,null,1,1,6/17/19
1852899,485061,null,1,1,6/17/19
1852967,133636,null,1,1,6/19/19
1853062,333905,null,2,1,6/19/19
1853815,157660,null,1,1,6/19/19
1853996,74694,null,1,1,6/2/19
1854153,547676,null,1,1,4/29/19
1854224,831691,null,1,1,6/17/19
1854320,146396,null,2,1,6/2/19
1854742,147435,null,2,1,6/2/19
1855004,210188,null,3,1,6/2/19
1855305,170482,null,2,1,6/2/19
1855374,761794,null,1,1,6/18/19
1855744,622835,null,1,1,4/29/19
1855894,64204,null,2,1,6/2/19
1856364,812832,null,1,1,5/30/19
1856933,835900,null,1,1,6/17/19
1857238,246958,null,1,1,6/2/19
1857340,573410,null,2,1,5/30/19
1857597,601774,null,1,1,5/29/19
1857699,770412,null,2,1,5/30/19
1858016,508340,null,1,1,6/2/19
1858095,754380,null,2,1,5/30/19
1858199,263384,null,1,1,5/29/19
1858463,164034,null,2,1,5/29/19
1858677,578102,null,3,1,4/29/19
1858792,214556,null,1,1,5/30/19
1859535,740112,null,2,1,5/30/19
1859559,757274,null,2,1,6/2/19
1859607,258806,null,2,1,6/2/19
1859767,139431,null,1,1,6/19/19
1859860,483420,null,1,1,4/29/19
1860076,478020,null,1,1,4/29/19
1860098,613397,null,1,1,4/29/19
1860161,761959,null,1,1,6/17/19
1860253,85484,null,1,1,6/18/19
1860394,508220,null,1,1,4/29/19
1860395,67258,null,1,1,4/29/19
1860595,265654,null,2,1,6/17/19
1860619,571762,null,1,1,5/29/19
1860769,137205,null,1,1,5/30/19
1860906,828018,null,1,1,6/17/19
1860938,22546,null,1,1,4/29/19
1861111,661440,null,1,1,6/18/19
1861297,490512,null,1,1,6/18/19
1861934,304075,null,3,1,6/2/19
1862026,830733,null,1,1,6/19/19
1862257,505277,null,1,1,4/29/19
1862318,752423,null,1,1,6/17/19
1862322,700443,null,2,1,6/17/19
1862793,681708,null,1,1,6/19/19
1862981,682399,null,1,1,6/18/19
1864295,505414,null,1,1,5/29/19
1864574,853482,null,1,1,5/30/19
1864882,742619,null,3,1,6/17/19
1864926,808718,null,1,1,5/29/19
1864938,744172,null,1,1,5/29/19
1865012,244311,null,2,1,5/29/19
1865124,821459,null,1,1,5/30/19
1865453,540890,null,2,1,5/30/19
1865819,79405,null,1,1,5/30/19
1865918,242790,null,2,1,6/17/19
1866214,781002,null,3,1,5/29/19
1866263,209718,null,1,1,5/30/19
1866400,557248,null,1,1,6/19/19
1866464,581014,null,1,1,5/29/19
1866569,93269,null,1,1,6/18/19
1866607,38761,null,2,1,6/17/19
1866997,43562,null,2,1,4/29/19
1867370,626168,null,1,1,6/17/19
1867378,7846,null,2,1,6/17/19
1867408,32294,null,1,1,4/29/19
1867583,116009,null,1,1,5/29/19
1867621,395835,null,1,1,5/29/19
1867801,108665,null,1,1,6/2/19
1868237,154806,null,2,1,6/2/19
1868534,294684,null,2,1,6/2/19
1869261,722579,null,2,1,6/2/19
1869850,687348,null,1,1,4/29/19
1870112,734964,null,1,1,4/29/19
1870455,569296,null,1,1,5/29/19
1870574,137204,null,1,1,6/19/19
1870864,361991,null,1,1,6/19/19
1871208,251108,null,1,1,6/18/19
1871621,109301,null,1,1,6/18/19
1871756,256442,null,2,1,6/2/19
1872536,693607,null,2,1,6/17/19
1872576,591221,null,1,1,5/25/19
1873006,725854,null,1,1,6/2/19
1873115,235099,null,2,1,6/2/19
1873451,685142,null,2,1,6/2/19
1873759,303868,null,1,1,6/19/19
1874051,844190,null,1,1,6/2/19
1874191,610270,null,1,1,6/17/19
1874218,836286,null,1,1,5/25/19
1874413,34908,null,1,1,4/29/19
1874501,833408,null,1,1,5/25/19
1874686,81019,null,1,1,6/18/19
1874811,51587,null,2,1,6/18/19
1875209,830839,null,1,1,6/19/19
1875292,849431,null,1,1,6/19/19
1875359,37284,null,2,1,4/29/19
1875462,151775,null,1,1,5/25/19
1875826,792494,null,1,1,5/29/19
1875889,48801,null,2,1,5/29/19
1875891,803715,null,1,1,5/30/19
1875959,208031,null,1,1,5/30/19
1876808,735250,null,2,1,6/19/19
1877075,675314,null,1,1,4/29/19
1877120,181189,null,2,1,6/19/19
1877283,748516,null,1,1,6/2/19
1877501,787732,null,1,1,5/30/19
1877910,824775,null,1,1,6/17/19
1877999,787205,null,1,1,6/17/19
1878068,150393,null,1,1,5/30/19
1878129,61912,null,1,1,4/29/19
1878261,658648,null,3,1,6/18/19
1878307,762273,null,2,1,6/18/19
1878499,567602,null,1,1,4/29/19
1878588,541891,null,1,1,4/29/19
1878631,531325,null,1,1,5/29/19
1878686,710458,null,2,1,4/29/19
1878957,103269,null,1,1,5/25/19
1879054,797557,null,1,1,6/17/19
1879146,566793,null,1,1,5/29/19
1879273,382298,null,2,1,5/25/19
1879526,150702,null,1,1,5/25/19
1879823,211319,null,3,1,4/29/19
1879846,307462,null,2,1,5/25/19
1880022,607335,null,1,1,4/29/19
1880567,44992,null,2,1,6/2/19
1880589,225559,null,2,1,6/2/19
1880610,798593,null,1,1,5/30/19
1880647,156424,null,1,1,6/18/19
1880999,720775,null,1,1,6/17/19
1881040,781631,null,1,1,6/17/19
1881175,157770,null,1,1,6/18/19
1881763,590110,null,2,1,5/30/19
1881848,787341,null,1,1,6/17/19
1882055,631830,null,3,1,5/29/19
1882058,116558,null,1,1,5/29/19
1882321,64745,null,2,1,6/2/19
1882411,272718,null,2,1,6/17/19
1882632,323992,null,2,1,6/2/19
1882716,514117,null,1,1,4/29/19
1882962,454594,null,1,1,6/19/19
1882989,773259,null,2,1,6/18/19
1883023,755871,null,2,1,4/29/19
1883026,701535,null,2,1,4/29/19
1883028,713970,null,1,1,4/29/19
1883202,780002,null,2,1,5/25/19
1883770,245972,null,2,1,6/18/19
1883862,751087,null,2,1,4/29/19
1884000,22374,null,2,1,6/17/19
1884284,95317,null,1,1,6/19/19
1884375,572890,null,1,1,5/30/19
1884714,89074,null,2,1,6/18/19
1884998,561378,null,1,1,5/29/19
1885009,145341,null,1,1,5/29/19
1885091,347334,null,1,1,4/29/19
1885097,276666,null,2,1,4/29/19
1885689,71287,null,1,1,6/19/19
1885971,394712,null,1,1,5/25/19
1886232,680602,null,1,1,6/18/19
1886711,228700,null,1,1,5/25/19
1887018,96227,null,1,1,5/30/19
1887462,253902,null,1,1,6/19/19
1887481,266253,null,2,1,5/29/19
1887551,777753,null,2,1,5/30/19
1887732,679431,null,2,1,5/30/19
1887816,683827,null,1,1,5/30/19
1888000,782776,null,1,1,6/17/19
1888269,215011,null,3,1,6/18/19
1888748,49163,null,2,1,5/29/19
1889274,337635,null,2,1,6/17/19
1889414,680844,null,1,1,6/19/19
1889703,694168,null,2,1,6/18/19
1889845,21862,null,1,1,5/25/19
1889925,699483,null,2,1,5/30/19
1890003,691311,null,2,1,5/29/19
1890136,131623,null,2,1,5/30/19
1890542,781072,null,3,1,6/18/19
1890630,210661,null,1,1,6/2/19
1890743,318884,null,1,1,6/18/19
1890959,138089,null,2,1,4/29/19
1891146,97571,null,1,1,6/19/19
1891177,561951,null,1,1,4/29/19
1891458,21960,null,1,1,6/2/19
1891588,796231,null,1,1,6/19/19
1892278,832008,null,1,1,6/19/19
1892401,48265,null,1,1,6/2/19
1892456,36827,null,2,1,6/17/19
1892490,237654,null,2,1,6/18/19
1892648,810059,null,1,1,5/30/19
1892667,810679,null,1,1,5/30/19
1892894,721001,null,2,1,4/29/19
1892972,456337,null,1,1,4/29/19
1893306,838881,null,1,1,5/30/19
1893353,830127,null,1,1,6/17/19
1893580,465382,null,1,1,6/19/19
1893630,481266,null,1,1,6/19/19
1893949,40707,null,2,1,6/17/19
1894355,373483,null,1,1,4/29/19
1894368,813954,null,1,1,5/30/19
1894543,244614,null,1,1,6/19/19
1894798,858460,null,1,1,6/19/19
1894841,88970,null,1,1,6/2/19
1895073,835467,null,1,1,6/17/19
1895274,590123,null,2,1,5/30/19
1895298,232587,null,1,1,4/29/19
1895591,751779,null,2,1,6/18/19
1895691,786348,null,1,1,5/29/19
1895913,190213,null,2,1,6/2/19
1896050,234033,null,1,1,6/18/19
1896167,13311,null,1,1,6/18/19
1896550,785292,null,1,1,5/29/19
1896615,276069,null,2,1,6/17/19
1896748,734554,null,2,1,6/2/19
1897018,677980,null,1,1,6/18/19
1897309,820881,null,1,1,6/2/19
1897558,476284,null,1,1,6/19/19
1897562,482942,null,1,1,6/19/19
1898222,85482,null,1,1,5/25/19
1898677,655676,null,3,1,6/19/19
1898850,350884,null,2,1,5/25/19
1898934,745533,null,2,1,5/30/19
1898978,11981,null,1,1,5/29/19
1898994,11065,null,1,1,5/29/19
1899229,56038,null,1,1,6/18/19
1899277,252836,null,1,1,6/17/19
1899334,541785,null,1,1,6/19/19
1899463,391698,null,1,1,5/25/19
1899734,30593,null,0,1,6/18/19
1899958,492975,null,1,1,5/25/19
1900298,858559,null,1,1,6/19/19
1900856,705600,null,2,1,6/19/19
1900937,170151,null,1,1,5/30/19
1901340,272432,null,1,1,6/2/19
1901341,224889,null,2,1,6/2/19
1901456,586621,null,2,1,6/18/19
1901644,561603,null,1,1,5/30/19
1901714,318238,null,1,1,5/29/19
1901779,679753,null,1,1,6/18/19
1901931,244239,null,2,1,6/17/19
1901970,356063,null,1,1,6/18/19
1902677,662295,null,3,1,6/2/19
1903022,183562,null,1,1,5/25/19
1903248,390759,null,2,1,4/29/19
1903597,53982,null,1,1,6/19/19
1903659,714672,null,2,1,6/19/19
1903698,141637,null,2,1,5/30/19
1903760,676591,null,2,1,6/2/19
1903950,674770,null,2,1,6/2/19
1905179,88602,null,1,1,6/18/19
1905388,483382,null,1,1,6/18/19
1905708,213587,null,3,1,6/18/19
1905786,370010,null,1,1,6/17/19
1905902,24493,null,1,1,6/2/19
1905941,153006,null,1,1,5/25/19
1906312,834942,null,1,1,5/30/19
1906401,26050,null,1,1,4/29/19
1906416,725872,null,1,1,4/29/19
1906962,15448,null,1,1,6/2/19
1906995,830851,null,2,1,4/29/19
1907015,100141,null,1,1,6/17/19
1907717,133921,null,1,1,5/25/19
1907741,571408,null,2,1,5/29/19
1907843,245623,null,1,1,6/17/19
1908116,547784,null,1,1,6/18/19
1908158,539245,null,1,1,6/19/19
1908201,762218,null,1,1,6/19/19
1908273,328330,null,1,1,6/2/19
1908289,248951,null,1,1,6/2/19
1908311,783873,null,1,1,5/29/19
1909076,544135,null,1,1,6/17/19
1909082,268440,null,1,1,6/17/19
1909175,663703,null,3,1,6/2/19
1909276,542890,null,1,1,6/19/19
